2026-02-01 00:01:47 | WARN | api | Slow response detected (1208ms) endpoint=/payments/refund (env=prod, region=eu-west-1, ip=64.227.100.165, request_id=1brwzyofn4icfk4g, trace_id=06fij5dng9nlvl1ntxq7eitl, ua="curl/8.4.0")
2026-02-02 01:18:10 | WARN | api | Retrying request to upstream service attempt=3 (env=prod, region=us-east-1, ip=42.134.215.115, request_id=c7byrc7nrcvefkuw, trace_id=zink0f4tfd1iid273bscc2zw, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:18:50 | WARN | api | Circuit breaker half-open dependency=stripe (env=prod, region=me-south-1, ip=201.175.66.69, request_id=sojc76p95enw5lo1, trace_id=ncdmd7lnaf7tmfnq7ud6bqqr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:20:09 | WARN | api | Retrying request to upstream service attempt=1 (env=prod, region=me-south-1, ip=120.175.78.13, request_id=83cmv8qo7oxnpvhk, trace_id=eid71qdnrypx0dh4oupsci31, ua="curl/8.4.0")
2026-02-02 01:20:10 | WARN | api | Rate limit nearing threshold remaining=50 (env=prod, region=us-east-1, ip=78.80.120.67, request_id=9tb8svrzn0u00f2u, trace_id=f6tytotkwnyw10uqpust6bxu, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:22:24 | WARN | api | Rate limit nearing threshold remaining=50 (env=dev, region=us-east-1, ip=107.106.52.115, request_id=e6lynrpujdknpxek, trace_id=zhhac9mrnp6qbfg9hwp5w9vp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:23:06 | WARN | api | Retrying request to upstream service attempt=3 (env=prod, region=eu-west-1, ip=161.28.135.51, request_id=kmc1tjvs2ga8a2ak, trace_id=laxl4vdzd7suvjjkk1gs8gry, ua="PostmanRuntime/7.36.0")
2026-02-02 01:24:42 | WARN | api | Elevated error rate observed window_s=120 rate=3.1% (env=staging, region=me-south-1, ip=129.213.198.120, request_id=zxpfdvhfyscdvwdp, trace_id=79hnaw8fnkjh4zirgqz975xi, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:29:29 | WARN | api | Temporary network jitter detected rtt_ms=456 (env=prod, region=eu-west-1, ip=189.2.119.32, request_id=udw7og76xr3knd2n, trace_id=2ha7dho39h20uczbueqhpxl5, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:31:22 | WARN | api | Retrying request to upstream service attempt=2 (env=prod, region=me-south-1, ip=152.155.214.69, request_id=ywrlbvlxpgzyjkn8, trace_id=15l4ewbzjl66qes6fg3kwjdy, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:31:36 | WARN | api | High memory usage warning mem=92% (env=prod, region=eu-west-1, ip=129.34.224.152, request_id=am32t8pl4ei90brl, trace_id=08q1kknlvdmhdw2lbskflv74, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 01:33:54 | WARN | api | Payment provider latency high (2351ms) (env=prod, region=us-east-1, ip=170.15.132.84, request_id=keaio1nxxfml7v3v, trace_id=e35aset4bnux85ino45slz4c, ua="PostmanRuntime/7.36.0")
2026-02-02 01:34:24 | WARN | api | Circuit breaker half-open dependency=orders-api (env=prod, region=ap-southeast-1, ip=64.113.162.27, request_id=hns2p09ie1qwlyey, trace_id=kh4yod0e1m8crsomhxh8xdx1, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:35:36 | WARN | api | Disk usage above 80% disk=96% (env=prod, region=us-east-1, ip=48.98.166.47, request_id=5pp4g4sr9fex669b, trace_id=yiy1y7pwao5w87zszk3sk14y, ua="curl/8.4.0")
2026-02-02 01:35:55 | WARN | api | Retrying request to upstream service attempt=2 (env=prod, region=me-south-1, ip=65.12.126.254, request_id=iip68aowckgni3ul, trace_id=mgz0a5fny349jbxij1b3drte, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 01:36:02 | WARN | api | Retrying request to upstream service attempt=5 (env=prod, region=me-south-1, ip=223.220.24.24, request_id=dlmvc1bggpxqf3lv, trace_id=b9ordtsb8y10hwstz826uq6g, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:37:38 | WARN | api | Rate limit nearing threshold remaining=26 (env=prod, region=ap-southeast-1, ip=70.111.234.241, request_id=bspky88iyizxnalr, trace_id=te9pkdjlyq2jjosso9ufhfon, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:44:12 | WARN | api | Payment provider latency high (1595ms) (env=staging, region=us-east-1, ip=51.148.69.202, request_id=0d70w34qxdaagyv0, trace_id=k9v5lqq33vwfgs1syd1imtzf, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:44:23 | WARN | api | Retrying request to upstream service attempt=5 (env=prod, region=ap-southeast-1, ip=128.119.33.80, request_id=cy01482quu115ndn, trace_id=z949t95cjaia56bsr197h3sz, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:46:57 | WARN | api | High memory usage warning mem=85% (env=staging, region=me-south-1, ip=169.160.235.226, request_id=kacgprtlx4mqttar, trace_id=473t2kk6ip1j87wh58py50t4, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:47:24 | WARN | api | Temporary network jitter detected rtt_ms=198 (env=prod, region=eu-west-1, ip=165.86.8.134, request_id=zab7tnom3fxdtakl, trace_id=4r78th6m5q99ucj692dy66bl, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:47:34 | WARN | api | Temporary network jitter detected rtt_ms=727 (env=staging, region=us-east-1, ip=70.156.64.179, request_id=g72glkf2obyh7tpr, trace_id=enrkluumoss4p81vnqpje7vf, ua="PostmanRuntime/7.36.0")
2026-02-02 01:50:52 | WARN | api | Elevated error rate observed window_s=120 rate=2.5% (env=prod, region=ap-southeast-1, ip=72.20.76.186, request_id=fz9j5paghjigh3d4, trace_id=nokm8hi4e8x9p5kthfuvbu3t, ua="PostmanRuntime/7.36.0")
2026-02-02 01:51:18 | WARN | api | Payment provider latency high (3390ms) (env=prod, region=eu-west-1, ip=167.62.221.52, request_id=4o0jclvz5wrsoj2o, trace_id=cbvlktgpiu2s1rridpsk8gm0, ua="curl/8.4.0")
2026-02-02 01:51:28 | WARN | api | Rate limit nearing threshold remaining=6 (env=prod, region=me-south-1, ip=114.46.93.64, request_id=1m0bhbhwe4ydcb3e, trace_id=vl5kg904v3fb5k6qkvn61c1b, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:51:34 | WARN | api | Rate limit nearing threshold remaining=49 (env=prod, region=eu-west-1, ip=5.83.103.99, request_id=gxzl59uwknckql5y, trace_id=9807ue7oyjuqquvj5623ig2w, ua="PostmanRuntime/7.36.0")
2026-02-02 01:52:18 | WARN | api | Payment provider latency high (255ms) (env=prod, region=ap-southeast-1, ip=6.173.55.161, request_id=n2fvqiaynw6ijeg4, trace_id=rvhupjcss6ibr9bu10c4861y, ua="PostmanRuntime/7.36.0")
2026-02-02 01:53:36 | WARN | api | Slow response detected (424ms) endpoint=/payments/charge (env=dev, region=me-south-1, ip=14.212.67.240, request_id=q63fqnq8jkjyozkj, trace_id=rb3v0vxlmg6a6tdqbauxuadr, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:54:17 | WARN | api | Slow response detected (166ms) endpoint=/inventory/SKU74049 (env=staging, region=eu-west-1, ip=107.242.4.4, request_id=x4wjz8b36iuebpv9, trace_id=yhs4xi06itmtn8rbgk4gcrsp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 01:57:26 | WARN | api | Circuit breaker half-open dependency=cdn-edge (env=prod, region=ap-southeast-1, ip=86.177.213.41, request_id=o8ytc0h31iodrj1j, trace_id=ddg0qt74n0joqii7w0k4xy4v, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 01:57:39 | WARN | api | Temporary network jitter detected rtt_ms=590 (env=prod, region=me-south-1, ip=237.84.40.139, request_id=xwlknjcofe7u8x2k, trace_id=dhljfejpj9vr5q8r0s5pq1bs, ua="PostmanRuntime/7.36.0")
2026-02-02 01:59:42 | WARN | api | Elevated error rate observed window_s=120 rate=10.1% (env=prod, region=us-east-1, ip=158.40.124.51, request_id=9eqdmn03z4xjhc8c, trace_id=lnrl33j14j1nsb01yvkw6efd, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:02:16 | WARN | api | Temporary network jitter detected rtt_ms=534 (env=dev, region=eu-west-1, ip=244.239.221.187, request_id=hc8d515xuemqp8gh, trace_id=kiq0dnbr9kx25ka09ejupcyf, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 02:02:56 | WARN | api | Elevated error rate observed window_s=300 rate=3.9% (env=prod, region=us-east-1, ip=78.129.218.140, request_id=rr4f5dre3zg77xoe, trace_id=lu9ked2x6gib63kyirv7lm0q, ua="PostmanRuntime/7.36.0")
2026-02-02 02:04:19 | WARN | api | Queue backlog growing size=2838 (env=prod, region=me-south-1, ip=222.153.228.102, request_id=11nbv1w7d7wxowem, trace_id=p7dia5m037d764jr2izth32m, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 02:04:21 | WARN | api | Slow response detected (2590ms) endpoint=/logout (env=prod, region=eu-west-1, ip=121.148.13.75, request_id=o9nocsur37nuw1ry, trace_id=8b7wve6xvham359a6xls76y4, ua="curl/8.4.0")
2026-02-02 02:06:35 | WARN | api | Circuit breaker half-open dependency=redis (env=prod, region=me-south-1, ip=84.227.32.117, request_id=fytpb4h7qqoqmijd, trace_id=h5ddyw4s1vc68h0dw7jqv6n5, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:06:38 | WARN | api | Elevated error rate observed window_s=30 rate=9.1% (env=dev, region=eu-west-1, ip=90.81.198.160, request_id=v652tqy8b4dgwug0, trace_id=dx3ctivbzpdzr18xp0ta7ybx, ua="PostmanRuntime/7.36.0")
2026-02-02 02:07:36 | WARN | api | Retrying request to upstream service attempt=4 (env=prod, region=ap-southeast-1, ip=129.67.196.7, request_id=lkek2r7urwthonv6, trace_id=90qhxhge54r0og3e712w68st, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:11:08 | WARN | api | Retrying request to upstream service attempt=5 (env=dev, region=ap-southeast-1, ip=34.32.20.111, request_id=7ql1hwglpwcy6dys, trace_id=fqjqgiksjclymfrkwm20wtxv, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:13:21 | WARN | api | Slow response detected (1645ms) endpoint=/files/1511 (env=prod, region=eu-west-1, ip=3.31.4.249, request_id=x93hoaqsqxounje8, trace_id=5cd6q2dmmuz8ezxcxdey38v3, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:14:23 | WARN | api | Retrying request to upstream service attempt=3 (env=prod, region=me-south-1, ip=79.58.46.11, request_id=1fzr8edds8f8lhkn, trace_id=rjn6z2irxv1eg83fovwne56k, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 02:17:45 | WARN | api | High memory usage warning mem=69% (env=prod, region=us-east-1, ip=38.231.153.247, request_id=x26wfcploiw8ha4u, trace_id=hi0j7ld6qmbzgq63etgxf47x, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:18:01 | WARN | api | Payment provider latency high (1305ms) (env=staging, region=us-east-1, ip=36.205.46.58, request_id=vaprlltx5i3kkcpp, trace_id=wsgwqevjqntads2cjdfjpazn, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:27:01 | WARN | api | Disk usage above 80% disk=89% (env=staging, region=us-east-1, ip=104.187.12.218, request_id=i2ynve87djrxlnpn, trace_id=5z675sxi6onwqpc3d35nwn4a, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:27:54 | WARN | api | Disk usage above 80% disk=96% (env=prod, region=eu-west-1, ip=251.70.232.122, request_id=zfvvsa12o16682dz, trace_id=rfmns9k13a3i9omwnanyi2s4, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:28:28 | WARN | api | Rate limit nearing threshold remaining=41 (env=prod, region=ap-southeast-1, ip=42.41.10.41, request_id=a5turvfujyx9ncsv, trace_id=91blbwzgp61xuxcy6g7bm7a2, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 02:29:20 | WARN | api | Queue backlog growing size=7410 (env=staging, region=ap-southeast-1, ip=206.177.92.64, request_id=h18fj92vgd9rq17a, trace_id=bp61cpgg4p1omw4qxe3e4xwq, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:31:41 | WARN | api | Retrying request to upstream service attempt=4 (env=prod, region=us-east-1, ip=98.137.50.136, request_id=9zj95mpncs4apci5, trace_id=n9oivv8bdljca39ilfv45hln, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:33:44 | WARN | api | Queue backlog growing size=7414 (env=prod, region=eu-west-1, ip=33.45.205.154, request_id=m509n706b85hndq3, trace_id=ghcg85elwtxhxlccudgj1nz6, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:34:03 | WARN | api | Rate limit nearing threshold remaining=0 (env=prod, region=me-south-1, ip=195.31.214.192, request_id=ze2i8mm423i0mnzx, trace_id=mmok3v1jw2738xoxka86nqrr, ua="curl/8.4.0")
2026-02-02 02:34:06 | WARN | api | Rate limit nearing threshold remaining=30 (env=prod, region=me-south-1, ip=63.109.251.212, request_id=vo2k7ajjccb8uqdb, trace_id=6wi5gq4hnfetj7u7puzabucz, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:35:53 | WARN | api | Elevated error rate observed window_s=300 rate=8.7% (env=prod, region=me-south-1, ip=228.19.52.91, request_id=lwfgm79rjw8za1sz, trace_id=dlgtcdlv4js5gyrxjaekwmy2, ua="PostmanRuntime/7.36.0")
2026-02-02 02:36:03 | WARN | api | Rate limit nearing threshold remaining=46 (env=prod, region=me-south-1, ip=113.15.101.133, request_id=yo0g5zltsxbwr2oi, trace_id=o28s5qb1hylsrmv4vgypdupu, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 02:36:57 | WARN | api | Rate limit nearing threshold remaining=7 (env=prod, region=ap-southeast-1, ip=163.238.87.105, request_id=tj4gpitm3064veny, trace_id=qz8106d5b2x21rsps0rwepla, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:37:48 | WARN | api | Retrying request to upstream service attempt=5 (env=staging, region=ap-southeast-1, ip=90.251.247.4, request_id=9qbzjlq2wlzxc6f1, trace_id=97hulc34ozk7861ye992ue3l, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 02:38:57 | WARN | api | Temporary network jitter detected rtt_ms=120 (env=staging, region=ap-southeast-1, ip=88.68.98.38, request_id=76lipnu67e3n6gzd, trace_id=8ze1quru8pcpols4gutosasm, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:39:16 | WARN | api | Payment provider latency high (104ms) (env=staging, region=eu-west-1, ip=174.222.110.247, request_id=4qng66op82dy2tay, trace_id=v3tvwzr4v1l7ilqlsisvltil, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:41:10 | WARN | api | Slow response detected (1289ms) endpoint=/health (env=prod, region=eu-west-1, ip=105.76.106.89, request_id=emmkdygih1zsc3u4, trace_id=hg7px9jwwr1kqwpmk3k5ujdp, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 02:41:27 | WARN | api | Queue backlog growing size=5966 (env=prod, region=eu-west-1, ip=22.118.69.54, request_id=7opx0j3k9u7rewsu, trace_id=uwaft4p0ilizldmf2z2mkx3t, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:41:35 | WARN | api | High memory usage warning mem=92% (env=prod, region=us-east-1, ip=76.135.160.64, request_id=kd8c70p8rogxv600, trace_id=fqcmfamp54a97wp5az98m7ki, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 02:44:49 | WARN | api | Queue backlog growing size=1563 (env=dev, region=eu-west-1, ip=117.232.120.42, request_id=8mhiga4pxsfans3o, trace_id=mve4wdpe52ujrjoor2uei2wk, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 02:47:07 | WARN | api | Payment provider latency high (3271ms) (env=prod, region=ap-southeast-1, ip=204.142.239.15, request_id=hl2h3smcsno1e09b, trace_id=u29c1f6xmu2zipncwwxax9gs, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:50:43 | WARN | api | Rate limit nearing threshold remaining=32 (env=prod, region=ap-southeast-1, ip=76.154.211.204, request_id=gazsfqen0ga2ynyu, trace_id=57r16xanaqxjt8v274j5j96f, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 02:54:02 | WARN | api | Temporary network jitter detected rtt_ms=530 (env=dev, region=me-south-1, ip=245.207.140.18, request_id=f2x3tauk4gx7g3y1, trace_id=xh4juqm1ctgel9z2mc3sxx05, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:55:04 | WARN | api | Slow response detected (1044ms) endpoint=/payments/charge (env=prod, region=ap-southeast-1, ip=247.94.198.189, request_id=z6haavx46dt23y0l, trace_id=nwmu4yg3sie4a9mk1p2adhs5, ua="curl/8.4.0")
2026-02-02 02:55:36 | WARN | api | High memory usage warning mem=93% (env=staging, region=eu-west-1, ip=214.5.222.243, request_id=mu1zjhh3lwqwytxe, trace_id=o2cgtvsydvcz40if09zednfn, ua="curl/8.4.0")
2026-02-02 02:58:22 | WARN | api | Queue backlog growing size=5891 (env=prod, region=us-east-1, ip=146.16.214.100, request_id=wyb7orsyq5ftfnh0, trace_id=eusmdvbgx87y2vlo1hr61yln, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:59:25 | WARN | api | Queue backlog growing size=4722 (env=prod, region=us-east-1, ip=141.248.95.195, request_id=aqrztr2nmqz96gn0, trace_id=kaz4efdf8mrwul1gcxpwd9ai, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 03:06:17 | WARN | api | Circuit breaker half-open dependency=kms (env=prod, region=eu-west-1, ip=171.151.205.24, request_id=w6ryfe1hdzb07e5y, trace_id=x67utc464au8g523mwfgk5g5, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 03:09:50 | WARN | api | Payment provider latency high (1550ms) (env=prod, region=me-south-1, ip=80.105.13.142, request_id=1ea4b241mqi5annp, trace_id=dmffglncuw1iz07c8mr3i9sa, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 03:09:55 | WARN | api | Elevated error rate observed window_s=120 rate=9.3% (env=staging, region=us-east-1, ip=165.98.176.162, request_id=g4tjoqie4fejjujd, trace_id=qushk7f7noqv1orgxmviatjt, ua="curl/8.4.0")
2026-02-02 03:12:55 | WARN | api | Temporary network jitter detected rtt_ms=386 (env=prod, region=us-east-1, ip=58.189.57.115, request_id=787lwjtlzkjno3kt, trace_id=xjyy1i0ksmzkva7hnpewd740, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 03:14:18 | WARN | api | Circuit breaker half-open dependency=orders-api (env=dev, region=me-south-1, ip=108.25.48.177, request_id=fzzy894x1n8ndfm5, trace_id=5dd2m6y4eyhg4bm7f2r3rcj7, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 03:15:09 | WARN | api | Elevated error rate observed window_s=300 rate=5.3% (env=dev, region=eu-west-1, ip=17.125.225.61, request_id=m5ol22aevcsflubi, trace_id=t1ncrr6y9htp91i089k7dkpp, ua="curl/8.4.0")
2026-02-02 03:15:31 | WARN | api | Slow response detected (504ms) endpoint=/files/1530 (env=dev, region=ap-southeast-1, ip=126.178.236.9, request_id=zallg1dey6st666y, trace_id=uie6lw0rl0mettyr0jo3nuij, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 03:18:00 | WARN | api | Disk usage above 80% disk=89% (env=prod, region=me-south-1, ip=244.169.208.32, request_id=ux5m8n7bmnmufe5h, trace_id=yltdostdgmxxlcoa5rmld2ql, ua="PostmanRuntime/7.36.0")
2026-02-02 03:21:37 | WARN | api | Payment provider latency high (2690ms) (env=prod, region=eu-west-1, ip=143.216.190.210, request_id=i431ta2h1ftt3xvs, trace_id=l44hrena8a7esr9497dwts7j, ua="curl/8.4.0")
2026-02-02 03:21:51 | WARN | api | Disk usage above 80% disk=91% (env=prod, region=us-east-1, ip=57.68.150.113, request_id=8l7du0kvtghxxfqa, trace_id=lwfo4gqes7v0emkf4arnxf96, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 03:22:26 | WARN | api | Elevated error rate observed window_s=120 rate=4.2% (env=prod, region=ap-southeast-1, ip=159.146.82.137, request_id=q3lrclkzpo2e49m2, trace_id=d7qz21mldl6ta8psuo7vqc30, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 03:25:54 | WARN | api | Circuit breaker half-open dependency=postgres (env=prod, region=me-south-1, ip=120.112.164.118, request_id=0dp6ehob86bmwuof, trace_id=xin063kqgl2o23odtlvy1b78, ua="PostmanRuntime/7.36.0")
2026-02-02 03:26:32 | WARN | api | High memory usage warning mem=80% (env=prod, region=eu-west-1, ip=69.19.187.143, request_id=noyceecv6x4b43i1, trace_id=lsrud0tjtdhrc2l0k808q88e, ua="PostmanRuntime/7.36.0")
2026-02-02 03:26:56 | WARN | api | Temporary network jitter detected rtt_ms=533 (env=staging, region=us-east-1, ip=246.154.210.55, request_id=nnf8eky5zsdghmeg, trace_id=u5hwdsp3pmdv9feoip74h66l, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 03:31:22 | WARN | api | Rate limit nearing threshold remaining=29 (env=prod, region=eu-west-1, ip=104.13.190.55, request_id=kmbwy21w37ynupgv, trace_id=35bdhoorstebxvxsa9tx1axt, ua="curl/8.4.0")
2026-02-02 03:32:37 | WARN | api | Circuit breaker half-open dependency=redis (env=prod, region=ap-southeast-1, ip=37.193.168.73, request_id=rr0v8al2k7jvo6p1, trace_id=wv0eb2szxplhprf6f89u2t0l, ua="PostmanRuntime/7.36.0")
2026-02-02 03:33:01 | WARN | api | Rate limit nearing threshold remaining=27 (env=staging, region=ap-southeast-1, ip=228.154.140.140, request_id=a80h22z0w22e27kg, trace_id=s3o8o85fg6krmozv4rer7ozg, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 03:33:22 | WARN | api | Temporary network jitter detected rtt_ms=408 (env=prod, region=ap-southeast-1, ip=8.224.97.78, request_id=b4mfz55bfnpjs6s1, trace_id=rgcsx6yh9r1z1b0ipor0wc5t, ua="curl/8.4.0")
2026-02-02 03:36:11 | WARN | api | Queue backlog growing size=4614 (env=prod, region=ap-southeast-1, ip=72.24.244.45, request_id=6tcp2mwncfthiizy, trace_id=d0v56psu0s0b0eubqke8hjzt, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 03:37:59 | WARN | api | Elevated error rate observed window_s=60 rate=3.2% (env=dev, region=me-south-1, ip=175.126.185.173, request_id=f5rre25xybg6c7kw, trace_id=yoqb55fktf38didhllf5jt7w, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 03:38:02 | WARN | api | Queue backlog growing size=1807 (env=prod, region=us-east-1, ip=79.137.187.19, request_id=lbfbqu7kjudsb3ql, trace_id=qojiepvcfox7zmq5ahy7g6fn, ua="curl/8.4.0")
2026-02-02 03:41:42 | WARN | api | Temporary network jitter detected rtt_ms=591 (env=dev, region=me-south-1, ip=84.38.161.191, request_id=ioe8r9j01qiz4n1l, trace_id=f1s7rzvd0gnbsdxgls4b2c1e, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 03:44:27 | WARN | api | Disk usage above 80% disk=89% (env=prod, region=us-east-1, ip=181.8.105.221, request_id=mdzdppy31vknq86y, trace_id=ogcbonr8o59ykf84dvu2jxd8, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 03:45:39 | WARN | api | Queue backlog growing size=7625 (env=prod, region=eu-west-1, ip=112.197.246.75, request_id=ly8a5kchb1qyj8s7, trace_id=ps92bf6rbjp0yj5g4lnhg821, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 03:45:41 | WARN | api | Elevated error rate observed window_s=120 rate=10.6% (env=prod, region=ap-southeast-1, ip=241.178.42.24, request_id=qcp9r2lglhi8uun0, trace_id=43qc2ru7eknefk0zjounxk99, ua="curl/8.4.0")
